id,userName,userUrl,version,score,title,text,url,updated
13142491405,Vermont attorney,https://itunes.apple.com/us/reviews/id50027869,5.2,4,Auto-scrolling will be appreciated,"Really good, but needs auto-scrolling, and ability to make sub-categories for organizing books. Then it will be a killer app!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-15T17:50:47-07:00
13142132067,zoey26351,https://itunes.apple.com/us/reviews/id1427839952,5.2,4,I mean it’s ok,"So I love this app but the only problem is that  I hate having to pay for the books  . Especially the dark
romance books . Please help 🫩🫩",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-15T15:24:20-07:00
13141083848,Steve4012,https://itunes.apple.com/us/reviews/id123176947,5.1,4,It’s the alphabet,I keep dreaming the books in my library will someday be listed a thru z by the authors last name.   Some are listed by their first name in alphabetical order alongside another author’s last name.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-15T09:22:55-07:00
13140841905,anikhosain,https://itunes.apple.com/us/reviews/id1214767821,5.1,5,Best Reading app,i am enjoying it so much,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-15T08:12:15-07:00
13140784381,siduski,https://itunes.apple.com/us/reviews/id1346160744,5.1,5,BOOKS,I love this app!10 stars!!!!!!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-15T07:55:52-07:00
13138641138,Mago Fire Blue,https://itunes.apple.com/us/reviews/id1807262549,5.1,5,Awesome Books,Awesome Thanks,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-14T18:06:55-07:00
13137455218,Dodge Partain,https://itunes.apple.com/us/reviews/id1657402833,5.1,1,Not for me,I thought this app was a horrible app. All of the books are expensive. There is not a single free book on the app. I would suggest Everand instead.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-14T10:42:36-07:00
13134801174,Coolcat@2059,https://itunes.apple.com/us/reviews/id1790900464,5.1,5,AMAZING,I love to read so much and the I got this app and now it has made it easy to read anywhere I want.I love how you can sample the books before you buy them and how it audomaticly saves your place this is a great app totally recommend,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-13T19:36:38-07:00
13134474791,Tillieclay14,https://itunes.apple.com/us/reviews/id1822660805,5.1,2,Dork diaries,The books that I want to read you have to pay for it,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-13T17:29:28-07:00
13134027564,Volleyball player 063,https://itunes.apple.com/us/reviews/id1831674114,5.1,1,Why pay!,I don’t want to pay for a book which is the exact reason I downloaded this!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-13T14:23:49-07:00
13133872773,Higdbjihbsdighjbvfijnvf ijns,https://itunes.apple.com/us/reviews/id1733056130,5.1,5,Urey,The ayyayatatriiririr,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-13T13:24:35-07:00
13126830187,in a hospital and had no,https://itunes.apple.com/us/reviews/id1720432117,5.1,5,Good,I’m not going to respond,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-11T19:22:36-07:00
13122866387,Vozes profundas,https://itunes.apple.com/us/reviews/id1775876038,5.1,1,Horrid app,I can’t even use this without payment for some reason. If this continues then I’ll change my phone.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-10T17:42:14-07:00
13122683459,Addy Jordan 🇱🇷,https://itunes.apple.com/us/reviews/id1737866922,5.1,2,Addy Jordan,It wouldn’t let me pick a book,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-10T16:21:54-07:00
13122027376,Bro.60,https://itunes.apple.com/us/reviews/id1405086506,5.1,5,Apple Books,It’s was interesting to read the books on tape and author reviews.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-10T11:54:28-07:00
13120830501,always Solin,https://itunes.apple.com/us/reviews/id1114500430,5.1,3,Seriously 😒,YOU LITERALLY HAVE TO PAYYYY,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-10T05:46:10-07:00
13118725526,Dojo 3,https://itunes.apple.com/us/reviews/id1778899482,5.1,5,Langue,Comment fait-on pour changer la langue des livres.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-09T15:02:05-07:00
13117865536,Shu reader,https://itunes.apple.com/us/reviews/id210368530,5.1,1,Reader hostile & Horrible for any serious reader,"1. Whenever you want to copy a phrase, a sentence or a paragraph, or even a word, it annoyingly adds “ Expert from [book name] Apple Books…and a stupid copyright warning. Yes, you are automatically treated as a plagiarizer  2. Don’t try to make more than one  note for your reading,  there is NO way to export/extract them in one shot like other book readers do. You have to export/share it one by one.  3. This stupid app even adds copyright  warning on your own notes exported/shared.  Don’t waste your life on this reader-hostile app.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-09T09:48:48-07:00
13116887555,Wanderinglord,https://itunes.apple.com/us/reviews/id48836270,5.1,1,Older ebooks don’t work,A recent update made it so only the first page of each shaper can be read in older epubs. That’s 300 books for me. Their solution? Buy them at their store and reinstall the app. Great customer hate.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-09T04:55:28-07:00
13113477835,Zack CF,https://itunes.apple.com/us/reviews/id31194821,5.1,2,Can’t Paste into Notes App,"I gave Books a try after Kindle’s latest update turned the Kindle iOS app into a hot mess. Unfortunately, pasting text from Books into note-taking apps, like Apple Notes, also always pastes a citation with the name of the book and author -every time- and there’s no way to turn this off.

This makes the Books app worthless to me, since I frequently summarize highlights across a book (or multiple books and articles) into notes about a subject that I can then reference for many years.

Otherwise, I found the elegance of Books to be a refreshing change from the clutter and awkward interface of the Kindle app. But, like I said, it’s worthless if I can’t paste highlights into notes without citations destroying these notes.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-08T06:41:51-07:00
13111535609,Princess London Nien,https://itunes.apple.com/us/reviews/id1421244171,5.1,5,The most common,The only way,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-07T17:04:41-07:00
13111414204,"crazy cats,",https://itunes.apple.com/us/reviews/id365394378,5.1,5,I love it 🥰🥳💕,I really don’t know why I’m even writing a review but yes I love 💕 it I don’t really read books on it but read books I have or get from the library and I review them I have reviewed 100 books starting today 🎉🎉🎉🥳🎈🎊,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-07T16:12:01-07:00
13110076212,brackmanclaire,https://itunes.apple.com/us/reviews/id1428778374,5.1,4,More free books,"I love the app, but I can only sample the books. I really just want to be able to read the books add just a couple free books so you can just read them and the user gets to select them. I would love that. Will they add it maybe. If I don’t get to hold the book in my hands I am not buying it. I’ll read it free but I’m not buying it.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-07T08:32:23-07:00
13099431054,(H6uyyi7,https://itunes.apple.com/us/reviews/id1486384844,5.1,1,I hate books,I can’t red the books,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-04T15:32:25-07:00
13096033526,Nice options for sports,https://itunes.apple.com/us/reviews/id1701891420,5.1,5,obbssed,love it you can find any book you want to read and you can listen to books if you dont have time to read them and it'll give you books + audiobooks to listen to that it'll think that you like or would be instresed in! would recamed!!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-03T18:36:50-07:00
13095798034,El chat !!!,https://itunes.apple.com/us/reviews/id1782251987,5.1,5,Books is great,This app alows you to buy books and is very useful for reading!!!😍😍😍,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-03T16:59:57-07:00
13094707892,Fruatrated12345,https://itunes.apple.com/us/reviews/id170826302,5.1,1,Poor narration,I think every book I have gotten was read by a computer generated voice.  They say they’re narrated by actual voice actors but all I ever ended up with was poor recreations of them.  I’ve tried several times to just get used to it but the quality of the voice is just bad.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-03T10:06:31-07:00
13088827089,FoxieSkye,https://itunes.apple.com/us/reviews/id1827483317,5.1,1,Useless unless you want to pay more per book/audio book than anywhere else.,"Want to import all those books and audio books you have? Nope, you can only get books you bought from Apple, AT A MARKUP NO LESS. Useless",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T21:47:17-07:00
13087788554,Olgasmom76,https://itunes.apple.com/us/reviews/id537811059,5.1,1,Why can’t I offload finished pdfs??,"I keep PDFs in my Books app. Until recently I have NEVER had problems doing this. Now when I remove downloads to my 50gb iCloud the next time I open Books they have been downloaded again. Why?! It doesn’t seem to matter what I do in Settings they keep reappearing. I paid for these downloads and I don’t want to have to actually delete them.
I did go to Apple Community and ask for help and someone said that iCloud is only meant to sync to devices. If that is so why am I paying for storage space?? I have used 13gb of 50 so it can’t be an issue of space. This aggravation has only started to happen in the past few weeks.
I have an iPhone 15pro max and all the current updates. I have an older iPad that I actually deleted Books from so the only place these files exist is my phone. Recently I began moving them to Files on my iPhone also in case they just start disappearing for some random reason.  I am fast losing my love for this app.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T14:27:51-07:00
13087714245,bee3o,https://itunes.apple.com/us/reviews/id1230345144,5.1,1,Too many bugs,You can’t highlight well and it never stays. It’s also very slow in general,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T13:59:02-07:00
13086729993,Susamuraiii,https://itunes.apple.com/us/reviews/id1827305058,5.1,4,Yorum👏👏👏👏,Nerdeyse bütün kitaplar var ama çoğu paralı.Kitapları da dolarla satıyorlar.Kitabın birazını önceden gösteriyor ama yine devam etmek için para istiyor. İyi yanı şu ki aldığınız kitabı internetsiz okuyabiliyorsunuzÇok keyifli🙃,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T08:43:26-07:00
13086571029,K Adetulubo,https://itunes.apple.com/us/reviews/id1734792706,5.1,4,kicking me out for no reason,Fix this pls 4 stars,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T07:59:24-07:00
13086121753,liondreams,https://itunes.apple.com/us/reviews/id418933166,5.1,4,Highlighting,Love the design. But why three taps to make a highlight?? Need auto highlight setting. Also some highlights don’t appear.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-09-01T05:54:23-07:00
13082182588,Vbrown2323,https://itunes.apple.com/us/reviews/id135286425,5.1,4,So few categories and results,"The app is great in functionality but why are there so few categories? Millions of books that fit into 10ish categories, makes no sense. On top of that the search results are so few. Not a narrow search mind you, but it gives so few results, it’s weird. Not a great app is you’re browsing for something new. You are guided into very narrow choices.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-31T05:35:44-07:00
13080902630,DSO fan,https://itunes.apple.com/us/reviews/id17834658,5.1,4,Illegal,One other reason  o,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-30T21:04:11-07:00
13080863274,niwothill,https://itunes.apple.com/us/reviews/id85710191,5.1,2,Untested updates undeniable,"Updates ways seem untested (except on the users) and it’s never clear what’s been improved, but it’s always clear what’s been mucked up. 
This time the Wish List doesn’t load anything, just keeps spinning. 
You’d think one of the world’s largest Tech companies (Amazon) could get their coding done right the first time.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-30T20:47:13-07:00
13078397537,Bill_McL,https://itunes.apple.com/us/reviews/id132646873,5.1,5,"Enticing Negligent Driving via Distraction, Duh!","This app is designed for easy operation and to encourage distracted driving according to the description ... it has large buttons etc etc, I think Apple is negligent in encouraging device use while driving. This is a lawsuit looking to happen if you follow Apple's negligent driving suggestions as described!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-30T06:18:01-07:00
13078347645,Bro_crow,https://itunes.apple.com/us/reviews/id1787859017,5.1,5,A great app for reading,"I like the app but I NEED MORE MINECRAFT STUFF THATS FREE LIKE WHY MOST ALL OF THEM COSTS MONEY, just please add more free stuff please.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-30T06:03:20-07:00
13076984187,Therealyoungthug,https://itunes.apple.com/us/reviews/id395161721,5.1,5,Comfy reading app,I get to read the books I bought from the Apple books app and it works like wonders. I have over 70 books and I look forward to buying and reading more titles.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-29T21:13:59-07:00
13076478779,thestorist,https://itunes.apple.com/us/reviews/id1383408585,5.1,5,dah bomb,education needs to be free! this isn’t free but it’s pretty darn close!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-29T17:50:19-07:00
13076236579,cbarrick,https://itunes.apple.com/us/reviews/id38659035,5.1,1,Recent changes hurt the app,"I like Books, but with iPadOS 18 Apple has mystifyingly removed the sidebar. Virtually every other app has it except for the one that could use it most. You can effectively no longer manage your library on an iPad. Very foolish omission.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-29T16:12:04-07:00
13075124652,Macie Mendenhall,https://itunes.apple.com/us/reviews/id1688387269,5.1,2,I recommend not to get this,I can’t even read any books. It’s so stupid. I gave it to start to hate it.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-29T09:31:09-07:00
13072899341,funcriox123,https://itunes.apple.com/us/reviews/id1163832857,5.1,4,Ohio,Ummmmmm….. yeah that’s it,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-28T20:23:00-07:00
13072549889,Relentlessly trying to read,https://itunes.apple.com/us/reviews/id178872659,5.1,2,How much?,How much do I have to pay you to eliminate the advertising on the Home Screen?  There is much much more advertising than my own content.  Or just move Want to Read directly under Continue.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-28T18:01:41-07:00
13070505898,Equestrian grl,https://itunes.apple.com/us/reviews/id1381806054,5.1,1,Where is the store??????,I have had this app for months and I still cannot find the book store. It is impossible to read in this app,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-28T06:21:03-07:00
13067686561,The _Daughter _of _Hades,https://itunes.apple.com/us/reviews/id1497895103,5.1,5,good job,i can read lgbtq books,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-27T12:02:12-07:00
13067056731,GhostXiong,https://itunes.apple.com/us/reviews/id1799897274,5.1,5,A Sincere Suggestion: Adding an AI Interface to Enhance Reading and Discussion on Your E-Book App,"As a loyal user of your e-book app for over two years, I’ve always admired how it makes reading more accessible—whether I’m diving into a classic novel during my commute or studying a nonfiction book on weekends, its clean interface and vast library have turned reading into a daily joy. Yet lately, I’ve noticed a small but meaningful gap in my experience, one that I believe an AI interface could beautifully fill.

Like many readers, I don’t just read to “finish” a book—I read to understand it, to unpack its ideas, and to bounce thoughts off someone when a passage feels confusing or inspiring. There have been countless times when I’ve hit a wall: when I struggled to grasp the metaphor in a poem by Emily Dickinson, when the technical jargon in a science book left me stuck, or even when I wanted to debate the choices of a novel’s protagonist but had no one to share those thoughts with (my friends, sadly, aren’t as obsessed with literary twists as I am). In those moments, I wished my e-book app could do more than just display text—it could be a “reading companion” that meets me where I am.

That’s why I’m writing to suggest adding an AI interface to your app: one designed to discuss books with readers and help unpack tricky content. Imagine this: while reading 1984, I could ask the AI, “Why does Orwell use the phrase ‘doublethink’—how does it reflect the novel’s message?” And instead of scrolling through endless online forums (which often feel unfocused), the AI would respond in a conversational way, linking the phrase to the story’s themes without giving away too much. For nonfiction, it could break down complex concepts—like explaining economic theories in a business book using simple examples, or clarifying the historical context of a memoir—so I don’t have to pause reading to look up definitions elsewhere.

What makes this idea special, I think, is that it wouldn’t replace human discussion—it would complement it. For readers who live alone, have busy schedules, or just prefer quiet, independent reading, the AI would be a constant, non-intimidating partner. It could even adapt to how I read: if I’m a casual reader, it would keep explanations light; if I’m a student digging deeper for an essay, it could offer more detailed analysis. Most of all, it would turn reading from a solitary act into a more engaging, enriching process—something that aligns perfectly with what your app already does so well: making books feel alive.

I know adding new features takes time and effort, and I deeply appreciate all the work your team puts into making this app a favorite for so many of us. But I truly believe an AI reading companion would make your app stand out even more—not just as a tool for accessing books, but as a tool for connecting with them.

Thank you for taking the time to read this suggestion. I’ll keep using and loving your app either way, but I can’t help but hope to one day have that little “AI chat” button pop up on my screen—ready to talk books with me, one confusing (or wonderful) passage at a time.

Sincerely,
A Grateful Reader",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-27T08:37:13-07:00
13067044009,ᕦ(ò_óˇ)ᕤ fix the books app,https://itunes.apple.com/us/reviews/id644811587,5.1,4,august 2025 new feature request,"ANOTHER UPDATE: I have a new request- I appreciate the option to customize word and line spacing, justify text or not, all that. It would be really nice to have an option to eliminate margins. It seems to vary by book but a lot of mine show up as very tight columns with wide margins. I like tiny text and I'd like to have it fill all the way to the edge of the screen. thank u <3. UPDATE: whoever fixed the annotation issue i love you and i hope you get a raise. ORIGINAL REVIEW: Came to the app store to find a new reader. Glad to see I'm not the only one who's having trouble with the new version- hopefully they'll revert it!! Here are some more suggestions: -the app deletes books off the device to save space. it's always done this but with the new version, it's not always able to re-download them- even if the epub is saved local on the files app! i've lost annotated copies. please fix this, and add a way to turn off the feature in the first place. i want all my books saved local. -every time you open the annotations list, it takes you back to the top. I'd like to be able to scroll through my annotations, click one and read it, and then open the list again and be where I left off so I don't have to scroll down and find it again. It's so annoying-i have hundreds of annotations in some books. the original version held your place in the list. Everything else I've seen described in other reviews. you dont even have to go through the trouble of fixing all this just take it back to the previous version pleaseeeeee please",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-27T08:33:27-07:00
13065077799,jsjsjsjjdjdhrbdujebd,https://itunes.apple.com/us/reviews/id1263585592,5.1,1,Not made for anyone under 18,It has sex stories on it that are very interpropiate,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-26T20:27:08-07:00
13063011354,Avi Lundwall,https://itunes.apple.com/us/reviews/id1505970230,5.1,5,Books are kinda confusing but it is great!,"If it is confusing, it could be hard",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-26T07:41:11-07:00
13060795678,Buttons1769,https://itunes.apple.com/us/reviews/id963220926,5.1,1,Can’t open,Purchase a book and I can’t open it,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-25T17:19:53-07:00
13060775300,the one who likes music,https://itunes.apple.com/us/reviews/id931419029,5.1,5,The boyfriend,He is the best boyfriend,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-25T17:11:27-07:00
13058481481,Princess Knight,https://itunes.apple.com/us/reviews/id131636367,5.1,1,Highlight,The highlight isn’t working right. I haven’t had this issue before. Please fix.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-25T04:51:20-07:00
13056654913,Rev.com,https://itunes.apple.com/us/reviews/id1595275119,5.1,5,Amazing,Really good,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-24T16:56:01-07:00
13056580681,PandaLee2000,https://itunes.apple.com/us/reviews/id338022074,5.1,1,Keeps starting over at beginning of chapter,"Every few days, when I open the book, it opens at the start of the chapter and I lose my place and I have to delete the app and re-download everything. Infuriating.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-24T16:23:59-07:00
13053802558,Steelhorse501,https://itunes.apple.com/us/reviews/id1451199163,5.1,1,Broken,"I don’t know how, but my app completely broke. None of my books will download and I can’t read anything at all. I have 60+ books on this app I’ve bought that I can’t access for no reason and it’s insane.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-24T00:04:05-07:00
13053515398,Sahana the Banana,https://itunes.apple.com/us/reviews/id1577159779,5.1,3,Plz stop showing sus books,"The reason why I asking you to stop showing 
Sus books it cuz some books r inappropriate so can I report them like girls with big chest and nudity plz ban those books plz I’m begging you those books stealing your common sense🙏🏽",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-23T21:53:01-07:00
13049531325,Iz24!,https://itunes.apple.com/us/reviews/id1630277712,5.1,3,"Great app, many tech issues","The app is great when it works, but when glitches happen they are quite disabling to the user experience. I have recently had a ton of trouble purchasing books and loading free samples, even on strong WiFi.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-22T20:48:59-07:00
13046821428,Lonfigjdjfjf,https://itunes.apple.com/us/reviews/id1612939513,5.1,1,So slowly,This morning I was thinking of the consequences for,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-22T04:52:54-07:00
13046176763,javi beats,https://itunes.apple.com/us/reviews/id1316818402,5.1,5,Security Officer,I love this App whenever I kind of sort of you know. Need something to do.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-22T00:47:12-07:00
13045578259,abdurrahman720,https://itunes.apple.com/us/reviews/id1453540839,5.1,5,Great app for reading book!,"Among the other apps I used for reading books, I like Apple Books most for easily import read any epub from the disk. Also the notes, lookup , highlights seem more accessible using apple pencil.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-21T20:17:34-07:00
13043697260,Ella smart kid,https://itunes.apple.com/us/reviews/id1725666741,5.1,5,How reading is good,Reading is really nice cause it’s gets you smart,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-21T08:34:44-07:00
13040671922,Hank;) ;,https://itunes.apple.com/us/reviews/id1792382228,5.1,5,Jiujuiuii,Hjmmh,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-20T13:31:51-07:00
